"SPECIES_CD","LIFE_STAGE","PRES","N","SOURCE","LON_M","LAT_M","Habitat","Mangrove_Dist","Depth","SD_Depth","Slope","Curvature","Plan_Curve","BPI_Fine","BPI_Broad","Rugosity","Sum_Temp","Sum_DO","Sum_Sal","Win_Temp","Win_DO","Win_Sal"
"LUT GRIS","SUBADULT","PRESENCE",0.75,"REEF VISUAL CENSUS",286717.951783957,131654.093310725,"3",3858.23388671875,-7.40136384963989,0.0506666898727417,0.710865080356598,8.7738037109375e-05,0.0234196092933416,-13,48,1,30.4238128662109,6.08723735809326,35.5738410949707,23.3089923858643,6.96343994140625,36.5754432678223
"LUT GRIS","SUBADULT","PRESENCE",0.5,"REEF VISUAL CENSUS",286712.279723777,131598.663129773,"1",3876.015625,-6.46788549423218,0.0633664727210999,0.768555521965027,0.314554214477539,0.332258403301239,402,104,1.00007700920105,30.4247512817383,6.08696842193604,35.5745086669922,23.3094272613525,6.96337842941284,36.576114654541
"LUT GRIS","SUBADULT","PRESENCE",2.5,"REEF VISUAL CENSUS",285420.873231886,125396.305065095,"3",3651.33081054688,-8.33510208129883,0.0882552489638329,1.20121800899506,-0.0573730506002903,0.0365410894155502,-13,-7,1.0000319480896,30.478515625,6.04536104202271,35.5358505249023,23.2967166900635,6.9183177947998,36.579418182373
"LUT GRIS","SUBADULT","PRESENCE",2.25,"REEF VISUAL CENSUS",286947.362171715,132703.627769433,"3",3760.62451171875,-8.38578510284424,0.079830139875412,1.10770797729492,-0.250904113054276,-0.0963765829801559,-13,-7,1.00001299381256,30.4063949584961,6.09313917160034,35.5563583374023,23.321626663208,6.95833539962769,36.5563812255859
"LUT GRIS","SUBADULT","PRESENCE",1.5,"REEF VISUAL CENSUS",286857.064270373,132677.559480128,"1",3683.05078125,-7.31415605545044,0.305962711572647,4.2729320526123,1.31814801692963,0.515486419200897,402,48,1.00026798248291,30.4061393737793,6.09223508834839,35.5583724975586,23.310417175293,6.95984840393066,36.5595626831055
"LUT GRIS","SUBADULT","PRESENCE",0.5,"REEF VISUAL CENSUS",286762.045631856,132914.026220722,"1",3488.6396484375,-7.63923025131226,0.15108959376812,2.05267596244812,0.952917098999023,0.50847852230072,402,48,1.0001859664917,30.4006862640381,6.09209680557251,35.5568046569824,23.2949752807617,6.95991706848145,36.5580177307129
"LUT GRIS","SUBADULT","PRESENCE",1.5,"REEF VISUAL CENSUS",286902.258437448,125406.937384454,"1",5132.1884765625,-8.41729545593262,0.112202197313309,1.48237895965576,0.581733703613281,-0.0152935199439526,402,-7,1.0001300573349,30.4935111999512,6.06070804595947,35.5358390808105,23.4726734161377,6.8950047492981,36.5079460144043
"LUT GRIS","SUBADULT","PRESENCE",0.5,"REEF VISUAL CENSUS",284871.50608903,125592.228289171,"3",3026.06176757812,-7.39071130752563,0.113055199384689,1.55599999427795,0.35490420460701,0.0614601299166679,-13,48,1.00003802776337,30.4697933197021,6.03810787200928,35.536750793457,23.2262096405029,6.92652988433838,36.5768051147461
"LUT GRIS","SUBADULT","PRESENCE",5,"REEF VISUAL CENSUS",284715.37622666,126902.940116817,"3",2322.939453125,-7.22968292236328,0.0107269296422601,0.149026796221733,-0.0104713402688503,0.00803889520466328,-13,-7,1,30.456506729126,6.03914165496826,35.5542106628418,23.1745986938477,6.9404993057251,36.5889930725098
"LUT GRIS","SUBADULT","PRESENCE",4.25,"REEF VISUAL CENSUS",284740.515768822,126903.099157452,"1",2347.939453125,-7.17826986312866,0.0141499703750014,0.197062894701958,0.0615634918212891,0.0248323995620012,-13,-7,1.00000095367432,30.4568958282471,6.03950691223145,35.5541000366211,23.1778202056885,6.94006299972534,36.5902290344238
"LUT GRIS","SUBADULT","PRESENCE",2,"REEF VISUAL CENSUS",285921.918721811,127248.523342919,"3",3382.96459960938,-8.80913829803467,0.036932248622179,0.499345600605011,-0.166442900896072,-0.0534997582435608,-13,-7,1.00000596046448,30.4693984985352,6.0559778213501,35.5519599914551,23.3234977722168,6.91829681396484,36.6141586303711
"LUT GRIS","SUBADULT","PRESENCE",0.5,"REEF VISUAL CENSUS",285964.880370708,127292.005590586,"3",3411.39599609375,-8.87560081481934,0.0731488913297653,1.00416803359985,-0.0283775292336941,0.0490706004202366,-13,-7,1.00001800060272,30.4695415496826,6.0566349029541,35.5521774291992,23.3285369873047,6.91759347915649,36.6138534545898
"LUT GRIS","SUBADULT","PRESENCE",12,"REEF VISUAL CENSUS",285685.989428962,127973.767252031,"1",2906.923828125,-7.30245780944824,0.0836206674575806,1.1706930398941,0.0119495401158929,-0.0552250705659389,-13,-7,1.00000596046448,30.4604625701904,6.05719470977783,35.5690956115723,23.273323059082,6.93629455566406,36.6177864074707
"LUT GRIS","SUBADULT","PRESENCE",0.5,"REEF VISUAL CENSUS",286797.602363012,128519.349974525,"1",4247.67041015625,-7.75295782089233,0.0781502425670624,1.07165396213531,-0.219821900129318,0.0374014601111412,402,48,1.00002205371857,30.4662437438965,6.07042074203491,35.5595169067383,23.4074478149414,6.91306400299072,36.5914039611816
"LUT GRIS","SUBADULT","PRESENCE",1,"REEF VISUAL CENSUS",287439.251103255,135413.371898737,"3",5048.548828125,-6.97402429580688,0.0594073012471199,0.836023509502411,-0.301460295915604,-0.092400386929512,-13,-7,1.00001502037048,30.3632106781006,6.10702466964722,35.5364151000977,23.3722686767578,6.92999839782715,36.4500770568848
"LUT GRIS","SUBADULT","PRESENCE",1,"REEF VISUAL CENSUS",285095.848104478,116216.823353186,"1",6560.72705078125,-10.4258069992065,0.0120694600045681,0.152530193328857,-0.0974693298339844,-0.0663109794259071,-13,-7,1.00000202655792,30.4780769348145,6.08635234832764,35.5358390808105,23.4719276428223,6.93540239334106,36.0124168395996
"LUT GRIS","SUBADULT","PRESENCE",1,"REEF VISUAL CENSUS",285080.67527588,116228.913633612,"3",6539.51416015625,-10.3542156219482,0.0401660613715649,0.567469894886017,-0.101482398808002,-0.0562711097300053,-13,-7,1.00000095367432,30.4782047271729,6.08629894256592,35.5358390808105,23.470100402832,6.93542957305908,36.0151596069336
"LUT GRIS","SUBADULT","PRESENCE",4,"REEF VISUAL CENSUS",284850.689002199,116311.656823889,"1",6276.376953125,-9.30835628509521,0.135580793023109,1.83926200866699,-0.707344114780426,-0.0415928810834885,402,-7,1.00013697147369,30.4789714813232,6.08602523803711,35.5358390808105,23.4471569061279,6.93556118011475,36.0474815368652
"LUT GRIS","SUBADULT","PRESENCE",2.5,"REEF VISUAL CENSUS",284842.637995603,116311.606038118,"1",6271.376953125,-9.32404041290283,0.139107495546341,1.88236498832703,-0.498092710971832,0.121723100543022,402,-7,1.00013196468353,30.4789752960205,6.08602523803711,35.5358390808105,23.4467163085938,6.9355616569519,36.0480651855469
"LUT GRIS","SUBADULT","PRESENCE",1,"REEF VISUAL CENSUS",284697.639017401,117282.269182664,"1",5724.58984375,-6.45555973052979,0.269668102264404,3.71737408638,-0.636526107788086,-0.126142099499702,1236,104,1.00015294551849,30.4852104187012,6.0796856880188,35.5358390808105,23.4012393951416,6.93571281433105,36.1119346618652
"LUT GRIS","SUBADULT","PRESENCE",1,"REEF VISUAL CENSUS",284692.447007023,117307.716846444,"1",5709.234375,-6.74564409255981,0.571401417255402,7.86350393295288,1.7470760345459,0.47956570982933,1236,104,1.00054800510406,30.4853439331055,6.07949542999268,35.5358390808105,23.3999900817871,6.93571186065674,36.1137008666992
"LUT GRIS","SUBADULT","PRESENCE",8.25,"REEF VISUAL CENSUS",285646.872767481,118664.226786873,"1",6095.90380859375,-11.05064868927,0.167051807045937,2.32820892333984,-0.735912322998047,-0.265206307172775,-13,-7,1.00007498264313,30.4937419891357,6.07327318191528,35.5358390808105,23.446569442749,6.93570852279663,36.1159629821777
"LUT GRIS","SUBADULT","PRESENCE",5,"REEF VISUAL CENSUS",285635.741014144,118674.126462886,"1",6081.76171875,-11.1647977828979,0.12065439671278,1.71427297592163,0.402957886457443,0.20510670542717,-13,-7,1.00003802776337,30.4937610626221,6.07319164276123,35.5358390808105,23.4454193115234,6.93570852279663,36.1179237365723
"LUT GRIS","SUBADULT","PRESENCE",0.5,"REEF VISUAL CENSUS",286379.845708119,118754.222805353,"3",6793.625,-10.1558284759521,0.0507404804229736,0.690638899803162,0.119010902941227,0.0152888102456927,-13,-7,1.00000596046448,30.4959774017334,6.07388973236084,35.5358390808105,23.5091114044189,6.93570852279663,36.0298728942871
"LUT GRIS","SUBADULT","PRESENCE",1.5,"REEF VISUAL CENSUS",285213.06914873,119792.579965431,"3",5199.91357421875,-9.94028186798096,0.283020704984665,3.91480708122253,-0.280090302228928,0.133099094033241,402,-7,1.00010001659393,30.4953556060791,6.06455850601196,35.5358390808105,23.3797206878662,6.93570852279663,36.2555351257324
"LUT GRIS","SUBADULT","PRESENCE",1,"REEF VISUAL CENSUS",284866.072463118,120250.13928282,"3",4730,-9.06631851196289,0.101901397109032,1.39815998077393,-0.297504395246506,-0.00199400307610631,-13,-7,1.00003504753113,30.4935474395752,6.05880451202393,35.5358390808105,23.335693359375,6.93570852279663,36.3153266906738
"LUT GRIS","SUBADULT","PRESENCE",1.875,"REEF VISUAL CENSUS",284432.37447055,121859.322300804,"1",3939.6044921875,-6.97293329238892,0.192494601011276,2.65627598762512,0.503484725952148,0.450503706932068,819,-7,1.00006496906281,30.4868412017822,6.04353141784668,35.5358390808105,23.256685256958,6.93570852279663,36.423583984375
"LUT GRIS","SUBADULT","PRESENCE",0.5,"REEF VISUAL CENSUS",284439.513769127,121843.857350678,"1",3950.81787109375,-6.96266078948975,0.214146494865417,2.9230580329895,1.03604304790497,0.796587288379669,819,-7,1.00022900104523,30.4869480133057,6.04369401931763,35.5358390808105,23.2575302124023,6.93570852279663,36.4228668212891
"LUT GRIS","SUBADULT","PRESENCE",3,"REEF VISUAL CENSUS",285226.578398715,115756.788811425,"4",6881.265625,-5.80369758605957,0.0787789523601532,1.05049204826355,0.240247696638107,-0.101784601807594,819,215,1.00004601478577,30.474100112915,6.08831882476807,35.5358390808105,23.499605178833,6.93384027481079,35.9697418212891
"LUT GRIS","SUBADULT","PRESENCE",1.5,"REEF VISUAL CENSUS",285239.710965978,115749.117119204,"1",6898.33642578125,-6.09543991088867,0.182102501392365,2.48013591766357,0.810470581054688,0.230549603700638,402,215,1.00014996528625,30.4740371704102,6.08830595016479,35.5358390808105,23.5010623931885,6.93382787704468,35.967357635498
"LUT GRIS","SUBADULT","PRESENCE",30,"REEF VISUAL CENSUS",257577.121543888,78281.0880681624,"1",2306.61474609375,-5.098876953125,0.00562435714527965,0.0790838375687599,-0.000894546508789062,-0.000180379502126016,-13,-7,0.99999988079071,30.5124626159668,6.11133337020874,35.6464996337891,23.5390396118164,6.85666561126709,36.3551330566406
"LUT GRIS","SUBADULT","PRESENCE",23.125,"REEF VISUAL CENSUS",257602.425153147,78263.4711451988,"1",2337.82788085938,-5.06949090957642,0.00343528296798468,0.0470028296113014,-0.0130043001845479,-0.000671439396683127,-13,-7,0.99999988079071,30.5105686187744,6.11171770095825,35.6469612121582,23.5416698455811,6.8558177947998,36.3553314208984
"LUT GRIS","SUBADULT","PRESENCE",44,"REEF VISUAL CENSUS",263284.383549343,83209.1901423265,"1",3780.03149414062,-4.10761690139771,0.107944697141647,1.48258101940155,0.502756118774414,0.235210493206978,402,104,1.00003898143768,30.322021484375,6.15641784667969,35.6211090087891,23.3869647979736,6.9197850227356,36.3508987426758
"LUT GRIS","SUBADULT","PRESENCE",22.875,"REEF VISUAL CENSUS",263262.292767379,83186.9327617582,"1",3770.38671875,-4.3125205039978,0.0863052234053612,1.19876599311829,-0.34591481089592,-0.168271794915199,402,104,1.00001895427704,30.3220863342285,6.15640592575073,35.6192665100098,23.3880310058594,6.91981077194214,36.3515243530273
"LUT GRIS","SUBADULT","PRESENCE",0.5,"REEF VISUAL CENSUS",284182.490478706,116301.91902802,"3",5615.51904296875,-10.68772315979,0.0517406910657883,0.709426820278168,-0.0934791564941406,0.0483096688985825,-13,-62,1.0000079870224,30.4794235229492,6.08512210845947,35.5358390808105,23.3878345489502,6.93580722808838,36.1147880554199
"LUT GRIS","SUBADULT","PRESENCE",7.5,"REEF VISUAL CENSUS",285237.080799257,117275.707576579,"8",6266.6611328125,-10.5984182357788,0.015597459860146,0.215242594480515,0.0509910583496094,0.00170049397274852,-13,-7,1.00000095367432,30.485523223877,6.08057403564453,35.5358390808105,23.4496746063232,6.93570852279663,36.0559883117676
"LUT GRIS","SUBADULT","PRESENCE",2.5,"REEF VISUAL CENSUS",285237.862366916,117311.163529476,"1",6252.16357421875,-10.7781600952148,0.04241057112813,0.560765027999878,-0.23627470433712,0.015977019444108,-13,-7,1.00002002716064,30.4857406616211,6.08037042617798,35.5358390808105,23.4485950469971,6.93570852279663,36.058177947998
"LUT GRIS","SUBADULT","PRESENCE",74.625,"REEF VISUAL CENSUS",260796.693762985,81159.6347135323,"1",4593.27978515625,-3.18953847885132,0.0308692902326584,0.4330775141716,0.0701274871826172,0.0523729398846626,-13,48,1.00000202655792,30.3984832763672,6.13793039321899,35.6305885314941,23.4549980163574,6.86585187911987,36.3827438354492
"LUT GRIS","SUBADULT","PRESENCE",6.482,"REEF VISUAL CENSUS",282981.664842508,117634.939797273,"1",3857.5439453125,-8.15575695037842,0.057088378816843,0.773371279239655,0.149818405508995,0.0237596798688173,-13,-7,1.00000703334808,30.4839725494385,6.06442165374756,35.5361938476562,23.2285442352295,6.93643569946289,36.2082633972168
"LUT GRIS","SUBADULT","PRESENCE",57.5,"REEF VISUAL CENSUS",260832.98622636,81166.4428801973,"1",4604.84814453125,-3.29177784919739,0.0123415198177099,0.170738399028778,-0.00959110260009766,-0.00922314170747995,-13,48,1,30.395938873291,6.13844871520996,35.6287117004395,23.4565238952637,6.86633253097534,36.3836097717285
"LUT GRIS","SUBADULT","PRESENCE",4.25,"REEF VISUAL CENSUS",283088.357166275,117631.167445967,"3",3969.61499023438,-8.74625492095947,0.0544867999851704,0.76066529750824,-0.158687606453896,-0.0350623391568661,-13,-7,1.00000703334808,30.4842300415039,6.06568479537964,35.5360450744629,23.239278793335,6.93635272979736,36.2073593139648
"LUT GRIS","SUBADULT","PRESENCE",4.5,"REEF VISUAL CENSUS",285542.672101717,118593.768736752,"1",6024.89892578125,-10.6228609085083,0.24233789741993,3.37078094482422,-0.221923798322678,0.194440498948097,402,-7,1.00009894371033,30.4931640625,6.07339525222778,35.5358390808105,23.4393978118896,6.93570852279663,36.1207466125488
"LUT GRIS","SUBADULT","PRESENCE",30,"REEF VISUAL CENSUS",261631.898913966,80985.0361292699,"1",5114.14794921875,-4.74395799636841,0.0182048808783293,0.250129014253616,0.08917236328125,0.0451574698090553,-13,-7,1.00000095367432,30.3345527648926,6.15010499954224,35.6020278930664,23.5052738189697,6.87000179290771,36.4147872924805
"LUT GRIS","SUBADULT","PRESENCE",1.75,"REEF VISUAL CENSUS",284860.883922061,120593.539043299,"1",4792.0712890625,-7.41459131240845,0.0902444571256638,1.20480096340179,0.508588790893555,0.197667494416237,-13,-7,1.00004994869232,30.4934215545654,6.05650854110718,35.5358390808105,23.3272972106934,6.93570852279663,36.3408508300781
"LUT GRIS","SUBADULT","PRESENCE",19.875,"REEF VISUAL CENSUS",261641.958503004,80991.7279863562,"1",5115.361328125,-4.7757740020752,0.0166057497262955,0.229207307100296,-0.0142288198694587,0.00436952989548445,-13,-7,1.00000095367432,30.3337211608887,6.15027189254761,35.6012687683105,23.5053539276123,6.87036895751953,36.4149131774902
"LUT GRIS","SUBADULT","PRESENCE",13,"REEF VISUAL CENSUS",263115.787300763,83017.8768955851,"1",3778.16845703125,-4.32231092453003,0.0674289986491203,0.943709015846252,-0.120130501687527,-0.0655666515231133,402,104,1.00000298023224,30.3235664367676,6.15608549118042,35.6069526672363,23.3951358795166,6.91947555541992,36.3550910949707
"LUT GRIS","SUBADULT","PRESENCE",7.125,"REEF VISUAL CENSUS",263144.121282316,82999.1764700387,"1",3805.59497070312,-4.98126649856567,0.0633237734436989,0.875173985958099,-0.201345399022102,-0.0705788731575012,-13,48,1.00000894069672,30.3208255767822,6.15663433074951,35.6059417724609,23.39670753479,6.91961717605591,36.3577156066895
"LUT GRIS","SUBADULT","PRESENCE",1.25,"REEF VISUAL CENSUS",284618.695801186,123898.939137635,"1",3313.9697265625,-5.56249523162842,0.135055392980576,1.86162400245667,-0.35736471414566,-0.0345329008996487,819,104,1.00008296966553,30.4785003662109,6.03655195236206,35.5358390808105,23.2330074310303,6.93159198760986,36.5184020996094
"LUT GRIS","SUBADULT","PRESENCE",3.5,"REEF VISUAL CENSUS",286521.939352094,131651.715278598,"1",3660.30493164062,-5.18944931030273,0.267869710922241,3.66970205307007,0.140558198094368,-0.127707198262215,402,159,1.00036096572876,30.4223136901855,6.08552408218384,35.5792350769043,23.282886505127,6.9679708480835,36.5786666870117
"LUT GRIS","SUBADULT","PRESENCE",36.5,"REEF VISUAL CENSUS",286492.30744927,131725.750613053,"1",3604.23876953125,-5.92100048065186,0.184950605034828,2.48359394073486,0.0663642883300781,-0.288952708244324,402,104,1.00013995170593,30.4207420349121,6.08555889129639,35.5790519714355,23.2781314849854,6.96863555908203,36.5780372619629
"LUT GRIS","SUBADULT","PRESENCE",53.5,"REEF VISUAL CENSUS",281446.570068309,110892.167305758,"3",6536.595703125,-8.79751873016357,0.181904897093773,2.49890089035034,0.0074615478515625,-0.0579033903777599,-13,-7,1.00004303455353,30.4418754577637,6.1144437789917,35.5395355224609,23.401891708374,6.89862728118896,36.2624473571777
"LUT GRIS","SUBADULT","PRESENCE",29.75,"REEF VISUAL CENSUS",281438.435566953,110905.41205223,"1",6524.5244140625,-9.11514091491699,0.148453205823898,2.04945707321167,-0.417110413312912,-0.055420458316803,-13,-62,1.00004494190216,30.4421405792236,6.1142954826355,35.5396308898926,23.4005069732666,6.89882135391235,36.2627143859863
"LUT GRIS","SUBADULT","PRESENCE",12,"REEF VISUAL CENSUS",282379.292478022,114939.19767302,"3",5159.80859375,-6.76659536361694,0.248504504561424,3.43118095397949,-0.207246795296669,0.122899398207664,402,48,1.00007402896881,30.4759559631348,6.08687973022461,35.5469131469727,23.2716846466064,6.9332103729248,36.2058982849121
"LUT GRIS","SUBADULT","PRESENCE",1.5,"REEF VISUAL CENSUS",282403.298613468,114963.716955896,"3",5164.45263671875,-7.30111312866211,0.142661392688751,1.99910998344421,0.493337601423264,0.274270087480545,-13,-7,1.00004601478577,30.4759826660156,6.0868353843689,35.5466270446777,23.2730331420898,6.9332799911499,36.2048263549805
"LUT GRIS","SUBADULT","PRESENCE",0.5,"REEF VISUAL CENSUS",286864.466772628,126271.931149209,"1",4733.89404296875,-10.9679269790649,0.0557190515100956,0.76547509431839,0.0771865770220757,-0.0183104891330004,-13,-62,1.00000703334808,30.486909866333,6.06199502944946,35.5362091064453,23.4620189666748,6.88927793502808,36.5465240478516
"LUT GRIS","SUBADULT","PRESENCE",3,"REEF VISUAL CENSUS",282269.867333203,115551.159722729,"3",4609.98095703125,-8.18999004364014,0.0254822708666325,0.350338101387024,0.0157356299459934,-0.0112230498343706,-13,-7,1.00000095367432,30.47922706604,6.08022451400757,35.5465469360352,23.234884262085,6.93725347518921,36.2024841308594
"LUT GRIS","SUBADULT","PRESENCE",1.5,"REEF VISUAL CENSUS",282269.867333203,115551.159722729,"3",4609.98095703125,-8.18999004364014,0.0254822708666325,0.350338101387024,0.0157356299459934,-0.0112230498343706,-13,-7,1.00000095367432,30.47922706604,6.08022451400757,35.5465469360352,23.234884262085,6.93725347518921,36.2024841308594
